ID,type,region,province,district,postalCode,localityType,bedroomCount,netHabitableSurface,condition,epcScore,bathroomCount,showerRoomCount,toiletCount,hasLift,fireplaceExists,hasSwimmingPool,hasAirConditioning,hasGarden,hasTerrace,gardenSurface,terraceSurface,land,price
10629194,APARTMENT,Flanders,Antwerp,Antwerp,2550,4,2.0,80.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,1,0,0,0,0,1,0.0,14.0,0.0,309000.0
10629197,APARTMENT,Flanders,West Flanders,Kortrijk,8570,4,1.0,130.0,UNKNOWN,UNKNOWN,1.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,399500.0
10629202,APARTMENT,Flanders,West Flanders,Oostend,8400,3,4.0,234.0,UNKNOWN,UNKNOWN,2.0,0.0,2.0,1,0,0,0,0,1,0.0,0.0,0.0,665000.0
10629258,APARTMENT,Flanders,West Flanders,Veurne,8670,4,2.0,64.0,UNKNOWN,C,1.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,290000.0
10629263,APARTMENT,Flanders,West Flanders,Roeselare,8800,3,1.0,118.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,1,0,0,0,1,1,0.0,13.0,0.0,329946.0
10629261,APARTMENT,Flanders,West Flanders,Veurne,8620,4,4.0,140.0,UNKNOWN,B,2.0,0.0,3.0,1,0,0,0,1,1,0.0,0.0,0.0,749000.0
10629299,APARTMENT,Flanders,East Flanders,Gent,9000,1,3.0,114.0,JUST_RENOVATED,C,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,429000.0
10629301,APARTMENT,Flanders,West Flanders,Veurne,8670,4,2.0,95.0,UNKNOWN,E,2.0,0.0,1.0,1,0,0,0,1,1,0.0,55.0,0.0,420000.0
10629358,APARTMENT,Flanders,Antwerp,Antwerp,2950,4,2.0,102.0,AS_NEW,B,1.0,0.0,2.0,1,0,0,0,1,1,0.0,14.0,0.0,297000.0
10629400,APARTMENT,Flanders,West Flanders,Brugge,8300,3,3.0,122.0,AS_NEW,A,2.0,1.0,1.0,1,0,0,0,1,1,0.0,35.0,0.0,1395000.0
10629403,APARTMENT,Flanders,West Flanders,Brugge,8300,3,1.0,52.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,6.0,0.0,354000.0
10629405,APARTMENT,Flanders,West Flanders,Brugge,8300,3,2.0,70.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,9.0,0.0,465000.0
10629369,APARTMENT,Flanders,West Flanders,Brugge,8300,3,2.0,84.0,UNKNOWN,A,2.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,2250000.0
10629402,APARTMENT,Flanders,West Flanders,Brugge,8300,3,2.0,70.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,9.0,0.0,448000.0
10629401,APARTMENT,Flanders,West Flanders,Brugge,8300,3,3.0,86.0,UNKNOWN,UNKNOWN,1.0,2.0,1.0,1,0,0,0,0,1,0.0,8.0,0.0,540000.0
10629461,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,3,6.0,285.0,AS_NEW,B,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,499000.0
10629462,APARTMENT,Flanders,Antwerp,Turnhout,2440,4,3.0,105.0,UNKNOWN,B,1.0,0.0,1.0,1,0,0,0,0,1,0.0,46.0,0.0,259000.0
10629480,APARTMENT,Flanders,East Flanders,Gent,9880,4,2.0,90.0,AS_NEW,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,7.0,0.0,299000.0
10629484,APARTMENT,Flanders,West Flanders,Kortrijk,8500,3,2.0,70.0,AS_NEW,D,1.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,179000.0
10629510,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,4,4.0,233.0,JUST_RENOVATED,UNKNOWN,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,620000.0
10629502,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,4,1.0,33.0,UNKNOWN,F,1.0,0.0,1.0,1,0,0,0,0,1,0.0,100.0,0.0,120000.0
10629517,APARTMENT,Flanders,West Flanders,Brugge,8370,4,1.0,60.0,JUST_RENOVATED,B,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,195000.0
10629516,APARTMENT,Flanders,West Flanders,Brugge,8370,4,2.0,80.0,JUST_RENOVATED,B,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,245000.0
10629518,APARTMENT,Flanders,West Flanders,Brugge,8370,4,3.0,120.0,JUST_RENOVATED,B,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,295000.0
10629528,APARTMENT,Flanders,West Flanders,Brugge,8370,4,8.0,282.0,AS_NEW,B,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,669000.0
10629551,APARTMENT,Flanders,Antwerp,Turnhout,2440,4,1.0,60.0,AS_NEW,B,1.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,189000.0
10629559,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9160,4,1.0,62.0,AS_NEW,B,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,205000.0
10629542,APARTMENT,Flanders,West Flanders,Kortrijk,8500,3,1.0,22.0,AS_NEW,A,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,130000.0
10629562,APARTMENT,Flanders,East Flanders,Gent,9000,1,2.0,90.0,AS_NEW,C,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,299000.0
10629545,APARTMENT,Flanders,West Flanders,Veurne,8670,4,2.0,70.0,TO_BE_DONE_UP,F,1.0,0.0,1.0,1,0,0,0,0,1,0.0,50.0,0.0,349000.0
10629567,APARTMENT,Brussels,Brussels,Brussels,1000,1,3.0,185.0,GOOD,C,1.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,599000.0
10629566,APARTMENT,Brussels,Brussels,Brussels,1090,2,2.0,89.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,257000.0
10629577,APARTMENT,Brussels,Brussels,Brussels,1200,3,4.0,178.0,TO_RENOVATE,G,2.0,0.0,2.0,1,0,0,0,0,1,0.0,45.0,0.0,545000.0
10629574,APARTMENT,Flanders,Antwerp,Antwerp,2100,3,3.0,115.0,GOOD,C,1.0,0.0,2.0,0,1,0,0,0,1,0.0,16.0,0.0,259000.0
10629589,APARTMENT,Flanders,West Flanders,Kortrijk,8792,4,2.0,102.0,JUST_RENOVATED,A,1.0,0.0,1.0,1,1,0,0,0,1,0.0,0.0,0.0,220000.0
10629599,APARTMENT,Brussels,Brussels,Brussels,1050,2,3.0,150.0,JUST_RENOVATED,G,2.0,1.0,2.0,1,1,0,0,0,1,0.0,100.0,0.0,1100000.0
10629618,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,4,2.0,83.0,AS_NEW,A,1.0,1.0,1.0,1,0,0,0,0,1,0.0,6.0,0.0,325000.0
10629617,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,4,1.0,76.0,AS_NEW,A,1.0,1.0,1.0,1,0,0,0,0,1,0.0,5.0,0.0,289000.0
10629620,APARTMENT,Brussels,Brussels,Brussels,1180,4,3.0,235.0,AS_NEW,B,3.0,2.0,3.0,1,0,0,0,0,1,0.0,100.0,0.0,1650000.0
10629619,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,4,3.0,108.0,AS_NEW,A,1.0,1.0,1.0,1,0,0,0,1,1,61.0,19.0,0.0,399000.0
10629625,APARTMENT,Brussels,Brussels,Brussels,1200,3,1.0,83.0,AS_NEW,E,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,285000.0
10629630,APARTMENT,Flanders,Antwerp,Antwerp,2170,4,1.0,79.0,UNKNOWN,B,1.0,0.0,0.0,0,0,0,0,1,1,72.0,18.0,0.0,230000.0
10629635,APARTMENT,Brussels,Brussels,Brussels,1030,2,1.0,45.0,AS_NEW,G,1.0,1.0,1.0,0,0,0,0,0,1,0.0,1.0,0.0,165000.0
10629633,APARTMENT,Brussels,Brussels,Brussels,1030,2,1.0,70.0,TO_BE_DONE_UP,C,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,269000.0
10629639,APARTMENT,Flanders,East Flanders,Aalst,9300,3,2.0,1000.0,GOOD,B,0.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,2400000.0
10629655,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,96.0,UNKNOWN,UNKNOWN,1.0,0.0,0.0,1,0,0,0,0,1,0.0,16.0,0.0,327688.0
10367503,HOUSE,Wallonie,Walloon Brabant,Nivelles,1421,4,3.0,150.0,GOOD,D,2.0,0.0,2.0,0,0,0,0,0,0,0.0,0.0,538.0,395000.0
10629654,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,3.0,130.0,UNKNOWN,UNKNOWN,1.0,1.0,2.0,1,0,0,0,0,1,0.0,52.0,0.0,449877.0
10629656,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,89.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,15.0,0.0,319432.0
10629657,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,93.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,16.0,0.0,324564.0
10629660,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,3.0,135.0,UNKNOWN,UNKNOWN,1.0,1.0,2.0,0,0,0,0,0,1,0.0,21.0,0.0,392415.0
10629659,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,89.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,1,0,0,0,0,1,0.0,21.0,0.0,283007.0
10629662,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,97.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,0,0,0,0,1,1,47.0,19.0,0.0,306052.0
10629661,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,3.0,139.0,UNKNOWN,UNKNOWN,1.0,1.0,2.0,0,0,0,0,0,1,0.0,21.0,0.0,383869.0
10629663,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,95.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,0,0,0,0,1,1,50.0,20.0,0.0,301639.0
10629664,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,95.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,0,0,0,0,1,1,67.0,20.0,0.0,305830.0
10629665,APARTMENT,Flanders,Antwerp,Mechelen,2830,4,2.0,97.0,UNKNOWN,UNKNOWN,1.0,1.0,1.0,0,0,0,0,1,1,59.0,21.0,0.0,293940.0
10629676,HOUSE,Wallonie,Liège,Liège,4680,4,3.0,110.0,UNKNOWN,E,1.0,1.0,2.0,0,0,0,0,1,1,276.0,0.0,316.0,210000.0
10629679,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,1.0,77.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,0,1,0.0,17.0,0.0,242500.0
10629680,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,2.0,93.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,0,1,0.0,24.0,0.0,279500.0
10629682,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,3.0,118.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,1,1,50.0,28.0,0.0,359500.0
10629683,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,2.0,106.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,1,1,47.0,27.0,0.0,334500.0
10629688,APARTMENT,Wallonie,Namur,Dinant,5500,3,3.0,90.0,GOOD,D,2.0,0.0,2.0,1,0,0,0,0,1,0.0,4.0,0.0,298000.0
10629690,APARTMENT,Brussels,Brussels,Brussels,1150,4,1.0,70.0,AS_NEW,E,1.0,0.0,1.0,1,0,0,0,0,1,0.0,13.0,0.0,295000.0
10629684,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,2.0,106.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,0,1,0.0,25.0,0.0,332500.0
10629691,APARTMENT,Brussels,Brussels,Brussels,1140,4,3.0,123.0,TO_BE_DONE_UP,E,1.0,1.0,2.0,1,0,0,0,0,1,0.0,7.0,0.0,350000.0
10629701,APARTMENT,Brussels,Brussels,Brussels,1040,2,3.0,115.0,UNKNOWN,D,1.0,0.0,0.0,1,1,0,0,0,1,0.0,5.0,0.0,485000.0
10629692,APARTMENT,Brussels,Brussels,Brussels,1140,4,2.0,75.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,260000.0
10629700,APARTMENT,Brussels,Brussels,Brussels,1090,2,1.0,50.0,GOOD,E,1.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,150000.0
10629689,APARTMENT,Brussels,Brussels,Brussels,1150,4,2.0,98.0,AS_NEW,E,1.0,0.0,1.0,1,0,0,0,0,1,0.0,24.0,0.0,425000.0
10498664,HOUSE,Flanders,Antwerp,Turnhout,2300,3,4.0,232.0,AS_NEW,B,1.0,0.0,2.0,0,0,0,0,0,1,0.0,0.0,1186.0,449000.0
10498662,APARTMENT,Flanders,Antwerp,Turnhout,2300,3,2.0,100.0,GOOD,C,1.0,0.0,1.0,1,0,0,0,0,1,0.0,70.0,0.0,219000.0
10629758,APARTMENT,Flanders,West Flanders,Brugge,8300,3,3.0,155.0,AS_NEW,C,2.0,2.0,3.0,1,0,0,0,0,0,0.0,0.0,0.0,1350000.0
10629775,APARTMENT,Flanders,East Flanders,Aalst,9300,3,3.0,82.0,GOOD,B,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,270000.0
10629757,APARTMENT,Flanders,West Flanders,Brugge,8300,3,3.0,202.0,AS_NEW,B,2.0,1.0,4.0,1,0,0,0,0,0,0.0,0.0,0.0,1850000.0
10498682,HOUSE,Brussels,Brussels,Brussels,1210,4,4.0,320.0,GOOD,UNKNOWN,4.0,4.0,4.0,0,0,0,0,0,1,0.0,10.0,80.0,460000.0
10629800,APARTMENT,Flanders,Antwerp,Antwerp,2170,4,2.0,144.0,GOOD,C,2.0,0.0,2.0,0,1,0,0,1,1,130.0,10.0,0.0,299000.0
10629760,APARTMENT,Flanders,East Flanders,Dendermonde,9260,4,1.0,74.0,GOOD,D,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,149000.0
10629812,APARTMENT,Flanders,Antwerp,Antwerp,2060,2,4.0,129.0,GOOD,B,2.0,0.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,435000.0
10629801,APARTMENT,Flanders,Antwerp,Antwerp,2650,4,2.0,135.0,GOOD,F,1.0,0.0,2.0,0,1,0,0,0,1,0.0,10.0,0.0,272000.0
10629822,APARTMENT,Flanders,East Flanders,Aalst,9500,3,3.0,152.0,GOOD,C,1.0,1.0,1.0,0,1,0,0,0,1,0.0,27.0,0.0,275000.0
10629802,APARTMENT,Flanders,Antwerp,Antwerp,2170,4,3.0,130.0,GOOD,B,1.0,0.0,1.0,0,1,0,0,1,0,95.0,0.0,0.0,269000.0
10629825,APARTMENT,Flanders,East Flanders,Eeklo,9060,2,2.0,82.0,GOOD,B,1.0,0.0,1.0,0,0,0,0,0,1,0.0,4.0,0.0,199000.0
10498764,APARTMENT,Brussels,Brussels,Brussels,1020,2,1.0,40.0,TO_BE_DONE_UP,G,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,149000.0
10629850,APARTMENT,Flanders,Antwerp,Turnhout,2360,4,2.0,95.0,UNKNOWN,C,1.0,1.0,1.0,1,0,0,0,1,1,75.0,18.0,0.0,299000.0
10629912,HOUSE,Wallonie,Hainaut,Tournai,7620,4,3.0,140.0,GOOD,D,1.0,0.0,0.0,0,0,0,0,1,1,500.0,85.0,1200.0,250000.0
10629901,APARTMENT,Wallonie,Hainaut,Tournai,7500,3,2.0,87.0,GOOD,C,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,200000.0
10629908,APARTMENT,Wallonie,Hainaut,Tournai,7500,3,2.0,105.0,GOOD,D,1.0,0.0,2.0,0,0,0,0,0,1,0.0,8.0,0.0,290000.0
10629855,APARTMENT,Brussels,Brussels,Brussels,1081,2,5.0,475.0,TO_BE_DONE_UP,UNKNOWN,3.0,0.0,3.0,0,0,0,0,0,1,0.0,31.0,0.0,995000.0
10629916,APARTMENT,Wallonie,Hainaut,Tournai,7500,3,3.0,170.0,AS_NEW,D,2.0,0.0,2.0,1,0,0,0,0,0,0.0,0.0,0.0,339000.0
10629932,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,2.0,93.0,AS_NEW,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,848000.0
10629931,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,1.0,65.0,AS_NEW,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,615000.0
10629926,APARTMENT,Flanders,East Flanders,Aalst,9300,3,4.0,200.0,UNKNOWN,C,2.0,0.0,3.0,1,1,0,0,0,1,0.0,10.0,0.0,799000.0
10629933,APARTMENT,Flanders,Antwerp,Antwerp,2018,2,1.0,48.0,GOOD,C,1.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,156000.0
10629946,APARTMENT,Flanders,Antwerp,Antwerp,2630,4,3.0,124.0,GOOD,E,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,249000.0
10629952,APARTMENT,Flanders,West Flanders,Brugge,8301,3,4.0,147.0,AS_NEW,B,2.0,0.0,2.0,1,0,0,0,0,1,0.0,0.0,0.0,1995000.0
10629953,APARTMENT,Flanders,West Flanders,Brugge,8300,3,3.0,96.0,AS_NEW,C,2.0,0.0,2.0,1,0,0,0,0,1,0.0,0.0,0.0,2685000.0
10629951,APARTMENT,Brussels,Brussels,Brussels,1070,2,2.0,80.0,GOOD,D,1.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,195000.0
10629954,APARTMENT,Flanders,Antwerp,Antwerp,2930,4,2.0,122.0,GOOD,C,1.0,0.0,0.0,1,0,0,0,0,1,0.0,91.0,0.0,425000.0
10236755,HOUSE,Brussels,Brussels,Brussels,1000,1,10.0,654.0,GOOD,F,9.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,175.0,1420000.0
10629977,APARTMENT,Flanders,East Flanders,Aalst,9406,3,3.0,145.0,GOOD,B,1.0,0.0,2.0,0,0,0,0,0,1,0.0,15.0,0.0,530000.0
10630002,APARTMENT,Brussels,Brussels,Brussels,1180,4,2.0,76.0,UNKNOWN,G,1.0,0.0,0.0,0,1,0,0,0,1,0.0,6.0,0.0,265000.0
10630000,APARTMENT,Wallonie,Liège,Waremme,4250,4,2.0,115.0,AS_NEW,D,1.0,0.0,1.0,0,0,0,0,1,1,225.0,0.0,0.0,240000.0
10630018,APARTMENT,Flanders,East Flanders,Aalst,9470,4,2.0,91.0,GOOD,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,195000.0
10630001,APARTMENT,Wallonie,Liège,Waremme,4300,3,2.0,115.0,AS_NEW,D,1.0,0.0,1.0,0,0,0,0,1,1,225.0,18.0,0.0,240000.0
10498948,APARTMENT,Brussels,Brussels,Brussels,1000,1,2.0,93.0,UNKNOWN,D,1.0,1.0,1.0,0,0,0,0,0,1,0.0,25.0,0.0,345000.0
10498968,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,3,3.0,137.0,TO_BE_DONE_UP,F,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,230.0,268000.0
10630052,APARTMENT,Brussels,Brussels,Brussels,1180,4,2.0,105.0,TO_BE_DONE_UP,E,2.0,0.0,1.0,1,0,0,0,0,1,0.0,50.0,0.0,420000.0
10630024,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1910,4,2.0,74.0,GOOD,D,1.0,0.0,1.0,0,0,0,0,0,1,0.0,5.0,0.0,289000.0
10630047,HOUSE,Brussels,Brussels,Brussels,1180,4,5.0,326.0,UNKNOWN,UNKNOWN,2.0,1.0,4.0,0,1,0,0,0,0,0.0,0.0,0.0,1245000.0
10630075,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,3.0,192.0,GOOD,B,2.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,590000.0
10630079,APARTMENT,Flanders,Antwerp,Antwerp,2950,4,2.0,87.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,1,0,0,0,0,1,0.0,25.0,0.0,439000.0
10630085,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,2.0,160.0,JUST_RENOVATED,B,1.0,1.0,1.0,1,0,0,0,0,1,0.0,25.0,0.0,599000.0
10630084,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,1.0,70.0,AS_NEW,UNKNOWN,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,345000.0
10630055,APARTMENT,Wallonie,Namur,Namur,5100,3,3.0,126.0,GOOD,E,1.0,0.0,2.0,0,0,0,0,0,1,0.0,10.0,0.0,275000.0
10630076,APARTMENT,Flanders,Antwerp,Antwerp,2160,4,2.0,85.0,GOOD,B,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,267500.0
10499080,HOUSE,Wallonie,Walloon Brabant,Nivelles,1350,4,4.0,200.0,GOOD,F,1.0,0.0,1.0,0,0,0,0,1,1,25.0,100.0,3030.0,395000.0
10499166,HOUSE,Wallonie,Hainaut,Charleroi,6180,4,3.0,150.0,AS_NEW,D,3.0,3.0,3.0,0,0,0,0,0,1,0.0,25.0,200.0,195000.0
10499107,APARTMENT,Brussels,Brussels,Brussels,1080,2,4.0,178.0,GOOD,G,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,320000.0
10630281,APARTMENT,Flanders,Antwerp,Mechelen,2500,3,2.0,82.0,AS_NEW,A,1.0,0.0,1.0,1,1,0,0,0,1,0.0,10.0,0.0,255000.0
10630398,APARTMENT,Brussels,Brussels,Brussels,1180,4,1.0,65.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,1,0,0,0,0,1,0.0,5.0,0.0,288000.0
10630413,APARTMENT,Wallonie,Walloon Brabant,Nivelles,1348,4,2.0,84.0,AS_NEW,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,30.0,0.0,430000.0
10630411,APARTMENT,Brussels,Brussels,Brussels,1081,2,1.0,57.0,JUST_RENOVATED,D,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,195000.0
10630415,APARTMENT,Flanders,West Flanders,Brugge,8300,3,2.0,61.0,AS_NEW,UNKNOWN,1.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,599000.0
10630417,APARTMENT,Brussels,Brussels,Brussels,1082,2,2.0,82.0,GOOD,D,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,249000.0
10630414,APARTMENT,Wallonie,Namur,Namur,5030,2,3.0,129.0,AS_NEW,B,2.0,1.0,2.0,1,0,0,0,0,1,0.0,4.0,0.0,330000.0
10630430,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,2.0,111.0,GOOD,D,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,375000.0
10630428,APARTMENT,Brussels,Brussels,Brussels,1070,2,2.0,90.0,GOOD,E,1.0,1.0,1.0,1,0,0,0,0,1,0.0,40.0,0.0,239000.0
10630445,APARTMENT,Brussels,Brussels,Brussels,1180,4,3.0,128.0,GOOD,D,2.0,1.0,2.0,1,0,0,0,0,1,0.0,22.0,0.0,485000.0
10630432,APARTMENT,Brussels,Brussels,Brussels,1080,2,3.0,145.0,GOOD,E,1.0,1.0,2.0,0,0,0,0,0,1,0.0,0.0,0.0,205000.0
10630433,APARTMENT,Wallonie,Hainaut,Mons,7000,1,2.0,82.0,AS_NEW,A,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,215000.0
10630429,APARTMENT,Brussels,Brussels,Brussels,1050,2,1.0,54.0,AS_NEW,G,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,305000.0
10630450,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,3,3.0,146.0,GOOD,B,2.0,2.0,2.0,0,0,0,0,0,1,0.0,0.0,0.0,290000.0
10630460,APARTMENT,Flanders,Flemish Brabant,Leuven,3120,4,2.0,104.0,AS_NEW,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,410000.0
10630455,APARTMENT,Wallonie,Namur,Namur,5070,2,4.0,258.0,TO_RENOVATE,D,1.0,1.0,2.0,0,0,0,0,0,0,0.0,0.0,0.0,99999.0
10630560,APARTMENT,Wallonie,Liège,Liège,4040,2,2.0,74.0,TO_BE_DONE_UP,C,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,119000.0
10630462,APARTMENT,Flanders,Flemish Brabant,Leuven,3128,4,2.0,110.0,GOOD,C,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,225000.0
10630561,APARTMENT,Brussels,Brussels,Brussels,1030,2,2.0,74.0,GOOD,D,0.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,285000.0
10630595,APARTMENT,Wallonie,Walloon Brabant,Nivelles,1400,3,1.0,41.0,GOOD,B,1.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,159000.0
10630582,APARTMENT,Flanders,Antwerp,Mechelen,2220,4,2.0,105.0,GOOD,B,1.0,1.0,2.0,1,0,0,0,0,1,0.0,14.0,0.0,325000.0
10630644,APARTMENT,Flanders,Antwerp,Antwerp,2170,4,2.0,89.0,JUST_RENOVATED,C,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,195000.0
10630651,APARTMENT,Flanders,Antwerp,Antwerp,2000,1,2.0,99.0,UNKNOWN,B,2.0,0.0,2.0,1,0,0,0,0,0,0.0,0.0,0.0,324000.0
10630654,APARTMENT,Wallonie,Hainaut,Mouscron,7700,3,1.0,75.0,GOOD,B,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,179000.0
10630605,HOUSE,Wallonie,Walloon Brabant,Nivelles,1410,4,5.0,476.0,TO_RENOVATE,C,4.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,5000.0,2250000.0
10630679,APARTMENT,Flanders,West Flanders,Roeselare,8800,3,3.0,123.0,UNKNOWN,UNKNOWN,1.0,0.0,2.0,0,0,0,0,0,1,0.0,37.0,0.0,413500.0
10630681,APARTMENT,Flanders,West Flanders,Roeselare,8800,3,3.0,123.0,UNKNOWN,UNKNOWN,1.0,0.0,2.0,0,0,0,0,0,1,0.0,37.0,0.0,448000.0
10630685,APARTMENT,Flanders,East Flanders,Gent,9000,1,2.0,122.0,GOOD,A,1.0,0.0,1.0,1,0,0,0,0,1,0.0,13.0,0.0,395000.0
10630680,APARTMENT,Flanders,West Flanders,Roeselare,8800,3,1.0,56.0,UNKNOWN,UNKNOWN,1.0,0.0,1.0,0,0,0,0,1,1,16.0,9.0,0.0,235500.0
10630656,APARTMENT,Wallonie,Namur,Namur,5101,3,1.0,65.0,AS_NEW,A,1.0,1.0,1.0,1,0,0,0,1,1,315.0,10.0,0.0,215000.0
